,Brand,Model,Status,Fuel_Type,Transmission,Horse_power,Age,MileagePerYear,Price
3161,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,13,15900,37000.0
3162,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,13,8975,47000.0
3163,Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,13,23846,36000.0
3164,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,13,8975,42000.0
3165,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,13,13615,39000.0
3166,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,13,9923,38500.0
3167,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,12,14000,45000.0
3168,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,12,23083,39900.0
3169,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,12,14166,43000.0
3170,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,12,15375,42000.0
3171,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,12,17083,44000.0
3172,Volkswagen,Golf,occasion,Diesel,Automatique,5.0,12,9723,38000.0
3173,Volkswagen,Golf,occasion,Essence,Manuelle,6.0,12,10000,40500.0
3174,Volkswagen,Golf,occasion,Diesel,Automatique,5.0,12,9723,42000.0
3175,Volkswagen,Golf,occasion,Essence,Automatique,5.0,11,11272,47500.0
3176,Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,11,10607,38500.0
3177,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,11,18181,49000.0
3178,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,11,13236,43000.0
3179,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,11,20000,48000.0
3180,Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,11,10607,45000.0
3181,Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,11,10607,64000.0
3182,Volkswagen,Golf,occasion,Essence,Manuelle,7.0,11,10607,48000.0
3183,Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,11,23335,57000.0
3184,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,10,12500,54000.0
3185,Volkswagen,Golf,occasion,Essence,Manuelle,6.0,10,11668,59000.0
3186,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,10,11668,62000.0
3187,Volkswagen,Golf,occasion,Essence,Automatique,6.0,10,22900,50000.0
3188,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,10,17799,44500.0
3189,Volkswagen,Golf,occasion,Essence,Automatique,6.0,10,15900,60000.0
3190,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,10,17500,52000.0
3191,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,10,15900,48000.0
3192,Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,10,21200,59500.0
3193,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,9,12964,55000.0
3194,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,9,5555,60000.0
3195,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,9,24333,47000.0
3196,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,9,22222,57000.0
3197,Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,9,17222,55000.0
3198,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,9,12964,56000.0
3199,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,9,16666,55000.0
3200,Volkswagen,Golf,occasion,Essence,Automatique,5.0,8,14585,56000.0
3201,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,8,16250,58000.0
3202,Volkswagen,Golf,occasion,Essence,Manuelle,6.0,7,16669,50000.0
3203,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,7,20996,59000.0
3204,Volkswagen,Golf,occasion,Essence,Manuelle,6.0,6,22500,64000.0
3205,Volkswagen,Golf,occasion,Essence,Automatique,6.0,6,20833,65000.0
3206,Volkswagen,Golf,occasion,Essence,Automatique,6.0,6,19447,68000.0
3207,Volkswagen,Golf,occasion,Essence,Manuelle,6.0,6,21666,83000.0
3208,Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,6,14166,84500.0
3209,Volkswagen,Golf,occasion,Essence,Manuelle,6.0,6,19447,72000.0
3210,Volkswagen,Golf,occasion,Essence,Manuelle,4.0,5,24000,68000.0
3211,Volkswagen,Golf,occasion,Essence,Automatique,7.0,5,23336,70000.0
3212,Volkswagen,Golf,occasion,Essence,Manuelle,7.0,5,16800,74500.0
3213,Volkswagen,Golf,occasion,Essence,Automatique,6.0,5,23336,71000.0
3214,Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,5,32800,64000.0
3215,Volkswagen,Golf,occasion,Essence,Automatique,5.0,5,23336,68000.0
3216,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,5,13000,70000.0
3217,Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,5,28000,68500.0
3218,Volkswagen,Golf,occasion,Essence,Automatique,6.0,5,24000,68000.0
3219,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,5,19600,62000.0
3220,Volkswagen,Golf,occasion,Essence,Automatique,5.0,5,30000,64000.0
3221,Volkswagen,Golf,occasion,Hybride,Manuelle,6.0,5,22400,72500.0
3222,Volkswagen,Golf,occasion,Essence,Manuelle,6.0,5,8000,123456.0
3223,Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,5,19000,44500.0
3224,Volkswagen,Golf,occasion,Essence,Automatique,7.0,5,21600,64000.0
3225,Volkswagen,Golf,occasion,Essence,Automatique,6.0,4,32500,67500.0
3226,Volkswagen,Golf,occasion,Essence,Manuelle,7.0,4,2750,125000.0
3227,Volkswagen,Golf,occasion,Essence,Automatique,8.0,4,45000,85500.0
3228,Volkswagen,Golf,occasion,Essence,Manuelle,5.0,4,17250,111000.0
3229,Volkswagen,Golf,occasion,Essence,Automatique,6.0,4,17500,69000.0
3230,Volkswagen,Golf,occasion,Diesel,Automatique,5.0,4,29170,89000.0
3231,Volkswagen,Golf,occasion,Essence,Manuelle,8.0,4,10250,118000.0
3232,Volkswagen,Golf,occasion,Essence,Manuelle,8.0,4,17500,119000.0
3233,Volkswagen,Golf,occasion,Diesel,Automatique,6.0,4,37500,99000.0
3234,Volkswagen,Golf,occasion,Essence,Manuelle,9.0,4,2250,82000.0
3235,Volkswagen,Golf,occasion,Essence,Manuelle,7.0,3,38894,96000.0
3236,Volkswagen,Golf,occasion,Electrique,Automatique,8.0,3,20000,135000.0
3237,Volkswagen,Golf,occasion,Essence,Manuelle,6.0,3,6666,110000.0
3238,Volkswagen,Golf,occasion,Hybride,Automatique,8.0,3,38894,114500.0
3239,Volkswagen,Golf,occasion,Hybride,Automatique,6.0,3,22666,94000.0
3240,Volkswagen,Golf,occasion,Essence,Automatique,8.0,3,24000,110000.0
3241,Volkswagen,Golf,occasion,Essence,Manuelle,6.0,3,38894,88000.0
3242,Volkswagen,Golf,occasion,Essence,Manuelle,6.0,3,23000,86000.0
3243,Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,2,45000,70000.0
3244,Volkswagen,Golf,occasion,Essence,Manuelle,6.0,2,30000,95000.0
3245,Volkswagen,Golf,occasion,Electrique,Automatique,4.0,2,10000,77000.0
3246,Volkswagen,Golf,occasion,Hybride,Automatique,6.0,1,12000,105000.0
3247,Volkswagen,Jetta,occasion,Essence,Manuelle,8.0,11,15454,40000.0
3248,Volkswagen,Jetta,occasion,Essence,Automatique,9.0,9,6666,64000.0
3249,Volkswagen,Jetta,occasion,Diesel,Manuelle,7.0,34,3431,6500.0
3250,Volkswagen,Jetta,occasion,Diesel,Manuelle,6.0,16,7292,31900.0
3251,Volkswagen,Jetta,occasion,Diesel,Manuelle,6.0,14,15071,33000.0
3252,Volkswagen,Jetta,occasion,Essence,Manuelle,7.0,14,10714,32000.0
3253,Volkswagen,Jetta,occasion,Diesel,Automatique,5.0,13,8923,38000.0
3254,Volkswagen,Jetta,occasion,Essence,Manuelle,8.0,11,17272,123456.0
3255,Volkswagen,Jetta,occasion,Essence,Manuelle,6.0,11,10607,45000.0
3256,Volkswagen,Jetta,occasion,Essence,Manuelle,8.0,11,12727,49000.0
3257,Volkswagen,Jetta,occasion,Diesel,Manuelle,7.0,10,25800,45000.0
3258,Volkswagen,Jetta,occasion,Essence,Manuelle,7.0,8,14585,45000.0
3259,Volkswagen,Jetta,occasion,Essence,Manuelle,7.0,8,25000,45000.0
3260,Volkswagen,Jetta,occasion,Essence,Manuelle,7.0,8,27375,53000.0
3261,Volkswagen,Jetta,occasion,Essence,Manuelle,7.0,6,28500,58900.0
3262,Volkswagen,Jetta,occasion,Essence,Automatique,7.0,3,6666,108000.0
3263,Volkswagen,New Beetle,occasion,Essence,Manuelle,6.0,9,20000,48000.0
3264,Volkswagen,Passat,occasion,Diesel,Manuelle,7.0,16,7292,35000.0
3265,Volkswagen,Passat,occasion,Essence,Automatique,9.0,14,15714,42000.0
3266,Volkswagen,Passat,occasion,Diesel,Manuelle,5.0,9,18333,52000.0
3267,Volkswagen,Passat,occasion,Essence,Automatique,9.0,9,6666,64000.0
3268,Volkswagen,Passat,occasion,Essence,Manuelle,8.0,7,20000,63000.0
3269,Volkswagen,Passat,occasion,Diesel,Automatique,6.0,5,28000,85000.0
3270,Volkswagen,Passat,occasion,Diesel,Manuelle,7.0,30,3889,12000.0
3271,Volkswagen,Passat,occasion,Diesel,Manuelle,6.0,29,17241,13500.0
3272,Volkswagen,Passat,occasion,Diesel,Manuelle,5.0,26,4487,16800.0
3273,Volkswagen,Passat,occasion,Essence,Manuelle,7.0,23,5073,20000.0
3274,Volkswagen,Passat,occasion,Diesel,Manuelle,7.0,23,12545,100000.0
3275,Volkswagen,Passat,occasion,Essence,Manuelle,7.0,20,14350,32500.0
3276,Volkswagen,Passat,occasion,Diesel,Manuelle,6.0,18,6482,29700.0
3277,Volkswagen,Passat,occasion,Diesel,Manuelle,6.0,18,16666,30000.0
3278,Volkswagen,Passat,occasion,Diesel,Manuelle,6.0,18,9722,30500.0
3279,Volkswagen,Passat,occasion,Diesel,Manuelle,7.0,18,6482,32000.0
3280,Volkswagen,Passat,occasion,Essence,Manuelle,7.0,18,6482,28000.0
3281,Volkswagen,Passat,occasion,Essence,Manuelle,7.0,17,13823,28500.0
3282,Volkswagen,Passat,occasion,Essence,Automatique,9.0,15,18133,38000.0
3283,Volkswagen,Passat,occasion,Essence,Manuelle,7.0,15,16000,31000.0
3284,Volkswagen,Passat,occasion,Diesel,Automatique,8.0,15,7778,43000.0
3285,Volkswagen,Passat,occasion,Essence,Automatique,10.0,15,7778,42000.0
3286,Volkswagen,Passat,occasion,Essence,Manuelle,7.0,15,16600,29600.0
3287,Volkswagen,Passat,occasion,Essence,Manuelle,6.0,14,8334,33000.0
3288,Volkswagen,Passat,occasion,Essence,Automatique,9.0,13,19230,35000.0
3289,Volkswagen,Passat,occasion,Essence,Automatique,9.0,13,11000,34000.0
3290,Volkswagen,Passat,occasion,Diesel,Manuelle,5.0,12,9723,46500.0
3291,Volkswagen,Passat,occasion,Essence,Manuelle,9.0,12,9723,38500.0
3292,Volkswagen,Passat,occasion,Essence,Automatique,10.0,12,9723,53000.0
3293,Volkswagen,Passat,occasion,Essence,Manuelle,7.0,12,13333,57000.0
3294,Volkswagen,Passat,occasion,Diesel,Manuelle,5.0,12,14166,43000.0
3295,Volkswagen,Passat,occasion,Essence,Automatique,10.0,11,19090,55000.0
3296,Volkswagen,Passat,occasion,Diesel,Manuelle,6.0,11,27363,42000.0
3297,Volkswagen,Passat,occasion,Essence,Automatique,9.0,10,7600,70000.0
3298,Volkswagen,Passat,occasion,Essence,Manuelle,7.0,10,16800,46000.0
3299,Volkswagen,Passat,occasion,Diesel,Manuelle,5.0,10,19000,46500.0
3300,Volkswagen,Passat,occasion,Essence,Automatique,9.0,9,4222,65000.0
3301,Volkswagen,Passat,occasion,Essence,Manuelle,7.0,9,16666,56000.0
3303,Volkswagen,Passat,occasion,Essence,Manuelle,6.0,2,4150,100000.0
3304,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,26,4273,13600.0
3305,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,24,4861,14500.0
3306,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,21,12666,123000.0
3307,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,12,9723,11111.0
3308,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,12,9723,30000.0
3309,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,7,26428,35500.0
3310,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,7,13857,35500.0
3311,Volkswagen,Polo,occasion,Diesel,Manuelle,5.0,6,10833,10000.0
3312,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,2,39000,45500.0
3313,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,0,0,22000.0
3314,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,44,2651,5000.0
3315,Volkswagen,Polo,occasion,Essence,Manuelle,6.0,38,3070,8300.0
3316,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,29,4023,9500.0
3317,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,29,10034,10500.0
3319,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,29,4023,8500.0
3322,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,29,6896,12500.0
3323,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,29,9558,10500.0
3324,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,28,4167,7000.0
3325,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,27,4321,12000.0
3326,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,27,13082,15500.0
3327,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,27,4321,12600.0
3328,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,26,4487,11800.0
3329,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,26,4487,11500.0
3330,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,26,8846,11800.0
3331,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,26,4487,12900.0
3332,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,25,4667,13000.0
3333,Volkswagen,Polo,occasion,Essence,Manuelle,13.0,25,4667,13000.0
3334,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,25,16000,12000.0
3335,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,24,4861,14500.0
3336,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,24,4861,150000.0
3337,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,24,15666,14200.0
3338,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,24,4861,140000.0
3339,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,24,8333,13000.0
3340,Volkswagen,Polo,occasion,Diesel,Manuelle,6.0,23,5073,8000.0
3341,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,22,19545,15000.0
3342,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,22,5303,11000.0
3343,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,22,5303,16400.0
3344,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,22,11727,14000.0
3345,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,22,9090,16400.0
3346,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,21,12380,17500.0
3347,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,21,10952,17500.0
3348,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,21,5556,7500.0
3349,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,21,5556,14000.0
3350,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,20,13000,18000.0
3351,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,20,11710,18000.0
3352,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,20,5834,16800.0
3353,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,20,5834,15000.0
3354,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,20,5834,16500.0
3355,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,20,5834,17500.0
3356,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,20,13500,16000.0
3357,Volkswagen,Polo,occasion,Diesel,Manuelle,4.0,19,3631,18000.0
3358,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,19,9368,16000.0
3359,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,19,6141,25000.0
3360,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,19,6141,14300.0
3361,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,19,12631,17000.0
3362,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,18,6482,21500.0
3363,Volkswagen,Polo,occasion,Diesel,Manuelle,5.0,18,6482,17000.0
3364,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,18,15247,19000.0
3365,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,18,6482,18000.0
3366,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,17,17647,22500.0
3367,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,17,12941,23000.0
3368,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,17,9529,23800.0
3369,Volkswagen,Polo,occasion,Diesel,Manuelle,4.0,17,6863,14500.0
3370,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,17,12324,20700.0
3371,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,17,15705,23000.0
3372,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,17,11764,21000.0
3374,Volkswagen,Polo,occasion,Diesel,Manuelle,4.0,16,7292,14000.0
3375,Volkswagen,Polo,occasion,Diesel,Manuelle,4.0,16,17812,17000.0
3376,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,16,6250,22800.0
3377,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,16,11875,23000.0
3378,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,16,7292,22000.0
3379,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,16,18437,20000.0
3381,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,15,7778,21000.0
3382,Volkswagen,Polo,occasion,Diesel,Manuelle,6.0,15,2333,14000.0
3383,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,15,7778,20000.0
3384,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,14,8334,27000.0
3385,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,14,8334,25500.0
3386,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,14,8334,25000.0
3387,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,14,16428,11000.0
3388,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,14,8334,25500.0
3389,Volkswagen,Polo,occasion,Diesel,Manuelle,4.0,14,22857,25000.0
3390,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,14,8334,27500.0
3391,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,14,18642,29000.0
3392,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,14,8334,29000.0
3393,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,14,8334,28000.0
3394,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,13,18461,27000.0
3395,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,13,10384,32000.0
3396,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,13,12307,27500.0
3397,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,13,23076,32500.0
3398,Volkswagen,Polo,occasion,Diesel,Manuelle,43.0,13,8975,25000.0
3399,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,13,8975,27000.0
3400,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,12,9723,30000.0
3401,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,12,21083,32500.0
3402,Volkswagen,Polo,occasion,Diesel,Manuelle,4.0,11,10101,20000.0
3403,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,11,19545,32000.0
3404,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,10,15300,28000.0
3405,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,8,14585,46000.0
3406,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,8,32500,31000.0
3407,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,8,25000,38500.0
3408,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,7,25714,35000.0
3409,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,7,16669,32000.0
3410,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,7,16669,32000.0
3411,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,7,15857,36500.0
3412,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,7,17142,33500.0
3413,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,7,16669,35000.0
3414,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,7,17714,33500.0
3416,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,6,19447,122000.0
3417,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,6,31000,10000.0
3418,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,5,2300,59500.0
3419,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,5,18000,45500.0
3420,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,5,55600,37000.0
3421,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,5,23336,38900.0
3422,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,5,31000,42500.0
3423,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,4,27500,43900.0
3425,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,4,29170,39000.0
3426,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,4,23500,43900.0
3427,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,4,22000,42900.0
3429,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,4,31500,41700.0
3432,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,4,23500,41900.0
3433,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,4,22250,41500.0
3434,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,4,29250,43900.0
3435,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,4,27500,42900.0
3437,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,4,35000,60000.0
3439,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,3,30666,46000.0
3440,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,3,28333,55000.0
3441,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,3,38894,45900.0
3442,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,3,22000,51000.0
3443,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,3,30000,45900.0
3444,Volkswagen,Polo,occasion,Essence,Manuelle,4.0,2,40000,53000.0
3445,Volkswagen,Polo,occasion,Essence,Manuelle,5.0,0,0,32000.0
3446,Volkswagen,Scirocco,occasion,Essence,Automatique,9.0,13,15230,35000.0
3447,Volkswagen,Scirocco,occasion,Essence,Automatique,9.0,14,11428,65000.0
3448,Volkswagen,Scirocco,occasion,Essence,Automatique,9.0,14,13392,27500.0
3449,Volkswagen,Troc,occasion,Essence,Manuelle,6.0,5,9800,95000.0
3450,Volkswagen,Troc,occasion,Essence,Manuelle,6.0,5,23336,74000.0
3451,Volkswagen,Troc,occasion,Essence,Manuelle,6.0,5,14821,82000.0
3452,Volkswagen,Troc,occasion,Essence,Manuelle,7.0,5,23336,82500.0
3453,Volkswagen,Troc,occasion,Essence,Manuelle,6.0,5,20000,89000.0
3454,Volkswagen,Troc,occasion,Essence,Manuelle,6.0,5,23336,89000.0
3455,Volkswagen,Tiguan,occasion,Essence,Automatique,10.0,15,11333,40000.0
3456,Volkswagen,Tiguan,occasion,Essence,Manuelle,7.0,12,9723,61500.0
3457,Volkswagen,Tiguan,occasion,Essence,Manuelle,7.0,7,12857,35800.0
3458,Volkswagen,Tiguan,occasion,Essence,Automatique,12.0,6,15600,90000.0
3460,Volkswagen,Touareg,occasion,Diesel,Automatique,14.0,17,22941,43000.0
3461,Volkswagen,Touareg,occasion,Diesel,Automatique,12.0,15,7778,43000.0
3462,Volkswagen,Touareg,occasion,Diesel,Automatique,12.0,11,10607,83000.0
3463,Volkswagen,Touareg,occasion,Diesel,Automatique,12.0,8,23625,120000.0
3464,Volkswagen,Touran,occasion,Essence,Automatique,8.0,20,5834,31000.0
3465,Volkswagen,Touran,occasion,Essence,Automatique,9.0,17,6863,38000.0
3467,Volkswagen,Touran,occasion,Diesel,Manuelle,6.0,14,20142,45000.0
3468,Volkswagen,Transporter,occasion,Diesel,Manuelle,8.0,24,12500,21000.0
3469,Volkswagen,Transporter,occasion,Diesel,Manuelle,6.0,24,4861,13000.0
3470,Volkswagen,Vento,occasion,Diesel,Manuelle,6.0,30,3889,16300.0
3471,Volkswagen,Vento,occasion,Diesel,Manuelle,5.0,29,2068,13000.0
3472,Volvo,S40,occasion,Essence,Manuelle,6.0,15,16219,23000.0
3473,Volvo,S60,occasion,Essence,Manuelle,8.0,10,18600,37500.0
3474,Wallyscar,719,occasion,GPL,Manuelle,7.0,1,79852,13000.0
3475,Alfa Romeo,Giulia,neuf,Essence,Automatique,11.0,0,0,198000.0
3476,Alfa Romeo,Stelvio,neuf,Essence,Automatique,17.0,0,0,265000.0
3477,Audi,A3,neuf,Essence,Automatique,8.0,0,0,145000.0
3478,Audi,A3,neuf,Essence,Automatique,8.0,0,0,149000.0
3479,Audi,A4,neuf,Essence,Automatique,8.0,0,0,198000.0
3480,Audi,A6,neuf,Essence,Automatique,11.0,0,0,295000.0
3481,Audi,Q2,neuf,Essence,Automatique,8.0,0,0,159000.0
3482,Audi,Q3,neuf,Essence,Automatique,9.0,0,0,205000.0
3483,Audi,Q3 Sportback,neuf,Essence,Automatique,9.0,0,0,235000.0
3484,Audi,Q7,neuf,Essence,Automatique,16.0,0,0,445000.0
3485,Audi,Q8 E Tron,neuf,Electrique,Automatique,12.0,0,0,299000.0
3486,Audi,Q8 Sportback E Tron,neuf,Electrique,Automatique,12.0,0,0,349000.0
3487,Audi,E Tron Gt,neuf,Electrique,Automatique,37.0,0,0,360000.0
3488,Bako,Bee,neuf,Electrique,Automatique,1.0,0,0,16210.0
3489,Bako,Bee,neuf,Electrique,Automatique,1.0,0,0,18264.0
3490,Bako,Bee,neuf,Electrique,Automatique,1.0,0,0,21508.0
3491,Bestune,Bestune T77,neuf,Essence,Automatique,9.0,0,0,113777.0
3492,Bestune,Bestune T77,neuf,Essence,Automatique,9.0,0,0,118777.0
3493,Bmw,Serie 1 5P,neuf,Essence,Automatique,6.0,0,0,150900.0
3494,Bmw,Serie 1 5P,neuf,Essence,Automatique,6.0,0,0,159400.0
3495,Bmw,Serie 1 5P,neuf,Essence,Automatique,8.0,0,0,167500.0
3496,Bmw,Serie 1 5P,neuf,Essence,Automatique,6.0,0,0,167900.0
3497,Bmw,Serie 2 Gran Tourer,neuf,Essence,Automatique,8.0,0,0,169900.0
3498,Bmw,Serie 2 Gran Tourer,neuf,Essence,Automatique,8.0,0,0,184600.0
3499,Bmw,Serie 2 Gran Tourer,neuf,Essence,Automatique,8.0,0,0,191900.0
3500,Bmw,Serie 3,neuf,Essence,Automatique,9.0,0,0,207900.0
3501,Bmw,Serie 3,neuf,Essence,Automatique,9.0,0,0,225900.0
3502,Bmw,Serie 3,neuf,Essence,Automatique,9.0,0,0,249900.0
3503,Bmw,Serie 3,neuf,Essence,Automatique,9.0,0,0,267900.0
3504,Bmw,Serie 4 Coupe,neuf,Essence,Automatique,10.0,0,0,281500.0
3505,Bmw,Serie 4 Coupe,neuf,Essence,Automatique,10.0,0,0,331900.0
3506,Bmw,Serie 4 Coupe,neuf,Essence,Automatique,10.0,0,0,329900.0
