Brand,Model,Status,Fuel_Type,Transmission,Horse_power,Age,MileagePerYear,Price
Suzuki,Ciaz,occasion,Essence,Manuelle,5.0,7,10387,34900
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,5,4800,42500
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,20250,35900
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,17750,38500
Suzuki,Dzire,occasion,Essence,Manuelle,4.0,4,12000,32000
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,20500,34900
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,17125,34500
Suzuki,Dzire,occasion,Essence,Manuelle,4.0,4,15750,29200
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,10000,36900
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,20000,34900
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,20250,35900
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,20000,34900
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,20250,35900
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,20250,34900
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,18177,33000
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,19999,34900
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,20000,34900
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,18177,34900
Suzuki,Ciaz,occasion,Essence,Manuelle,7.0,4,21250,45000
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,21750,34900
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,4,20000,34900
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,3,27000,35900
Suzuki,S-Presso,occasion,Essence,Manuelle,4.0,3,12666,28000
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,3,27333,36900
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,3,27666,37900
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,3,24237,37900
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,2,20000,36900
Suzuki,Dzire,occasion,Essence,Manuelle,5.0,2,40000,36900
Suzuki,Baleno,occasion,Essence,Manuelle,6.0,0,0,19500
Suzuki,Baleno,occasion,Essence,Automatique,5.0,7,11285,46900
Suzuki,Baleno,occasion,Essence,Manuelle,5.0,7,25714,33000
Suzuki,Baleno,occasion,Essence,Automatique,5.0,7,10387,39900
Suzuki,Baleno,occasion,Essence,Automatique,5.0,7,10387,39900
Suzuki,Baleno,occasion,Essence,Automatique,5.0,7,25714,11111
Suzuki,Baleno,occasion,Essence,Manuelle,4.0,6,6333,45000
Suzuki,Celerio,occasion,Essence,Manuelle,4.0,4,18177,34800
Suzuki,Celerio,occasion,Essence,Manuelle,4.0,3,18666,33000
Suzuki,Celerio,occasion,Essence,Manuelle,4.0,7,10387,28000
Suzuki,Celerio,occasion,Essence,Manuelle,4.0,6,11000,31500
Suzuki,Celerio,occasion,Essence,Manuelle,4.0,6,11000,28500
Suzuki,Celerio,occasion,Essence,Manuelle,4.0,4,24250,31000
Suzuki,Celerio,occasion,Essence,Automatique,5.0,4,17250,35000
Suzuki,Celerio,occasion,Essence,Manuelle,4.0,2,31000,30000
Suzuki,Jimny,occasion,Essence,Manuelle,6.0,5,23800,77500
Suzuki,Jimny,occasion,Essence,Manuelle,6.0,3,13333,87000
Suzuki,Swift,occasion,Essence,Manuelle,5.0,5,19400,39500
Suzuki,Swift,occasion,Essence,Manuelle,5.0,5,6400,46000
Suzuki,Swift,occasion,Essence,Automatique,5.0,0,0,61500
Suzuki,Swift,occasion,Essence,Manuelle,5.0,7,10387,28900
Suzuki,Swift,occasion,Essence,Manuelle,5.0,7,19285,35500
Suzuki,Swift,occasion,Essence,Manuelle,5.0,7,15714,31900
Suzuki,Swift,occasion,Essence,Manuelle,5.0,7,16142,32900
Suzuki,Swift,occasion,Essence,Manuelle,5.0,7,18571,32900
Suzuki,Swift,occasion,Essence,Manuelle,5.0,7,15714,31900
Suzuki,Swift,occasion,Essence,Manuelle,5.0,6,15000,33800
Suzuki,Swift,occasion,Essence,Manuelle,5.0,6,20083,34000
Suzuki,Swift,occasion,Essence,Automatique,5.0,6,25000,36500
Suzuki,Swift,occasion,Essence,Manuelle,5.0,5,26900,40000
Suzuki,Swift,occasion,Essence,Automatique,5.0,4,19249,37900
Suzuki,Swift,occasion,Essence,Automatique,5.0,4,19999,37900
Suzuki,Swift,occasion,Essence,Manuelle,5.0,4,50000,36500
Suzuki,Swift,occasion,Essence,Automatique,5.0,4,27750,39800
Suzuki,Swift,occasion,Essence,Manuelle,5.0,4,20000,37900
Suzuki,Swift,occasion,Essence,Manuelle,5.0,4,20500,37900
Suzuki,Swift,occasion,Essence,Automatique,5.0,3,8000,44000
Suzuki,Swift,occasion,Essence,Automatique,5.0,1,50000,14000
Suzuki,Sx4,occasion,Essence,Automatique,6.0,2,9500,59000
Suzuki,Vitara,occasion,Essence,Automatique,6.0,6,20083,65000
Suzuki,Wagon R,occasion,Essence,Manuelle,5.0,23,9652,12900
Talbot,S-Presso,occasion,Essence,Manuelle,5.0,3,11,35000
Tesla,Model X,neuf,Electrique,Automatique,5.0,0,0,60000
Toyota,Yaris,occasion,Essence,Manuelle,6.0,11,23090,24000
Toyota,Yaris,occasion,Essence,Manuelle,4.0,1,22000,35900
Toyota,Yaris,occasion,Essence,Manuelle,14.0,26,8923,30500
Toyota,Yaris,occasion,Essence,Manuelle,5.0,24,16666,10000
Toyota,Yaris,occasion,Diesel,Manuelle,10.0,13,18153,123000
Toyota,Agya,occasion,Essence,Manuelle,4.0,3,21666,35000
Toyota,Agya,occasion,Essence,Manuelle,4.0,3,16666,34000
Toyota,Agya,occasion,Essence,Manuelle,4.0,2,3900,36000
Toyota,Agya,occasion,Essence,Manuelle,4.0,2,25250,36000
Toyota,Avensis,occasion,Essence,Manuelle,6.0,11,25363,26000
Toyota,Avensis,occasion,Essence,Manuelle,6.0,11,30545,27000
Toyota,Avensis,occasion,Essence,Manuelle,6.0,11,30636,27000
Toyota,Avensis,occasion,Essence,Manuelle,6.0,11,20181,27000
Toyota,Aygo,occasion,Essence,Manuelle,4.0,2,17500,34000
Toyota,Aygo,occasion,Essence,Manuelle,4.0,2,17500,35000
Toyota,Aygo,occasion,Essence,Manuelle,4.0,2,17000,35500
Toyota,Aygo,occasion,Essence,Manuelle,4.0,1,4444,40000
Toyota,Aygo,occasion,Essence,Manuelle,4.0,1,124782,40000
Toyota,Aygo,occasion,Essence,Manuelle,4.0,11,11343,29800
Toyota,Aygo,occasion,Essence,Manuelle,4.0,7,12714,30000
Toyota,Aygo,occasion,Essence,Manuelle,4.0,3,24666,34000
Toyota,Aygo,occasion,Essence,Automatique,5.0,2,25000,37900
Toyota,Aygo,occasion,Essence,Automatique,5.0,2,25000,37900
Toyota,Aygo,occasion,Essence,Manuelle,5.0,2,25000,37900
Toyota,Aygo,occasion,Essence,Automatique,5.0,2,29500,37900
Toyota,Aygo,occasion,Essence,Manuelle,5.0,2,27500,40500
Toyota,Aygo,occasion,Essence,Automatique,7.0,2,14000,43200
Toyota,Chr,occasion,Essence,Automatique,6.0,4,20250,74000
Toyota,Chr,occasion,Essence,Automatique,6.0,4,35000,74000
Toyota,Chr,occasion,Essence,Automatique,6.0,4,35000,74000
Toyota,Chr,occasion,Essence,Automatique,6.0,7,28285,63000
Toyota,Chr,occasion,Essence,Automatique,6.0,6,15000,72000
Toyota,Chr,occasion,Essence,Automatique,6.0,6,20000,70000
Toyota,Chr,occasion,Essence,Manuelle,6.0,6,20797,67000
Toyota,Chr,occasion,Essence,Manuelle,6.0,4,9500,90000
Toyota,Chr,occasion,Essence,Automatique,6.0,3,28866,84000
Toyota,Corolla,occasion,Essence,Automatique,6.0,4,21250,67000
Toyota,Corolla,occasion,Essence,Manuelle,7.0,33,8878,12000
Toyota,Corolla,occasion,Essence,Manuelle,6.0,25,4991,12000
Toyota,Corolla,occasion,Essence,Manuelle,6.0,24,10166,15000
Toyota,Corolla,occasion,Essence,Automatique,8.0,20,6239,23000
Toyota,Corolla,occasion,Essence,Manuelle,5.0,15,8230,13000
Toyota,Corolla,occasion,Essence,Manuelle,6.0,4,12000,69900
Toyota,Corolla,occasion,Essence,Manuelle,6.0,4,12000,69900
Toyota,Corolla,occasion,Essence,Manuelle,6.0,4,12000,69900
Toyota,Corolla,occasion,Essence,Manuelle,6.0,4,12000,69900
Toyota,Corolla,occasion,Essence,Manuelle,6.0,4,12000,71900
Toyota,Corolla,occasion,Essence,Manuelle,6.0,4,12000,71900
Toyota,Corolla,occasion,Essence,Manuelle,6.0,4,11999,71900
Toyota,Hi Ace,occasion,Diesel,Manuelle,8.0,6,20797,52000
Toyota,Hi Ace,occasion,Diesel,Manuelle,10.0,28,4456,13000
Toyota,Hi Ace,occasion,Diesel,Manuelle,10.0,24,5199,11700
Toyota,Hi Ace,occasion,Diesel,Manuelle,11.0,18,27222,48000
Toyota,Hi Ace,occasion,Diesel,Manuelle,11.0,16,7798,20000
Toyota,Hi Ace,occasion,Essence,Manuelle,10.0,15,8318,27000
Toyota,Hi Ace,occasion,Diesel,Manuelle,8.0,11,45454,33000
Toyota,Hi Ace,occasion,Diesel,Manuelle,8.0,9,13864,22000
Toyota,Hi Ace,occasion,Diesel,Manuelle,8.0,6,20797,111111
Toyota,Hi Ace,occasion,Diesel,Manuelle,8.0,6,20797,50000
Toyota,Hi Ace,occasion,Diesel,Manuelle,8.0,6,83333,45000
Toyota,Hilux,occasion,Diesel,Manuelle,10.0,35,3565,13000
Toyota,Hilux,occasion,Diesel,Manuelle,10.0,15,19333,24083
Toyota,Hilux,occasion,Diesel,Manuelle,10.0,14,8913,123000
Toyota,Hilux,occasion,Diesel,Manuelle,8.0,14,34285,73800
Toyota,Land Cruiser,occasion,Diesel,Manuelle,11.0,32,15625,35000
Toyota,Land Cruiser,occasion,Diesel,Manuelle,10.0,25,4991,23000
Toyota,Land Cruiser,occasion,Essence,Manuelle,17.0,23,12173,59000
Toyota,Land Cruiser,occasion,Diesel,Manuelle,11.0,22,15000,50000
Toyota,Land Cruiser,occasion,Diesel,Manuelle,11.0,17,17058,112000
Toyota,Land Cruiser,occasion,Essence,Automatique,19.0,16,19437,95000
Toyota,Land Cruiser,occasion,Essence,Manuelle,13.0,11,6181,140000
Toyota,Rav 4,occasion,Essence,Automatique,9.0,4,25000,115000
Toyota,Rav 4,occasion,Essence,Manuelle,10.0,24,9583,27800
Toyota,Rav 4,occasion,Essence,Automatique,9.0,4,16250,128000
Toyota,Starlet,occasion,Essence,Manuelle,4.0,32,9062,5200
Toyota,Tercel,occasion,Essence,Manuelle,7.0,26,4799,9500
Toyota,Yaris,occasion,Essence,Manuelle,6.0,3,40000,55000
Toyota,Yaris,occasion,Essence,Manuelle,4.0,18,6932,23000
Toyota,Yaris,occasion,Essence,Manuelle,4.0,16,15411,21500
Toyota,Yaris,occasion,Essence,Manuelle,4.0,14,18357,24000
Toyota,Yaris,occasion,Essence,Manuelle,4.0,12,10398,23300
Toyota,Yaris,occasion,Essence,Manuelle,5.0,10,15500,35000
Toyota,Yaris,occasion,Essence,Manuelle,5.0,10,15600,34000
Toyota,Yaris,occasion,Essence,Manuelle,5.0,10,19375,35000
Toyota,Yaris,occasion,Essence,Manuelle,5.0,9,54444,41000
Toyota,Yaris,occasion,Essence,Manuelle,5.0,8,18500,43000
Toyota,Yaris,occasion,Essence,Manuelle,4.0,7,17826,32000
Toyota,Yaris,occasion,Essence,Manuelle,4.0,7,17826,32000
Toyota,Yaris,occasion,Essence,Manuelle,4.0,7,19428,31500
Toyota,Yaris,occasion,Essence,Manuelle,4.0,7,17826,30000
Toyota,Yaris,occasion,Essence,Manuelle,4.0,6,23333,33800
Toyota,Yaris,occasion,Essence,Manuelle,4.0,6,20797,33000
Toyota,Yaris,occasion,Essence,Manuelle,6.0,5,14400,48000
Toyota,Yaris,occasion,Essence,Manuelle,5.0,5,24956,39000
Toyota,Yaris,occasion,Essence,Manuelle,6.0,4,31195,56000
Toyota,Yaris,occasion,Essence,Manuelle,4.0,4,14000,39000
Toyota,Yaris,occasion,Essence,Manuelle,6.0,3,30900,55000
Volkswagen,Arteon,occasion,Essence,Manuelle,5.0,23,18695,19500
Seat,Ibiza,occasion,Essence,Manuelle,5.0,3,66666,40000
Volkswagen,T-Cross,occasion,Essence,Manuelle,6.0,1,6900,75000
Volkswagen,ID4,occasion,Electrique,Automatique,6.0,0,0,150000
Volkswagen,181,occasion,Essence,Manuelle,9.0,48,2083,25000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,23,5073,13800
Seat,Ibiza,occasion,Essence,Manuelle,4.0,12,7073,26000
Volkswagen,CC,occasion,Essence,Automatique,10.0,12,20375,52000
Volkswagen,Amarok,occasion,Diesel,Manuelle,7.0,11,16909,65000
Volkswagen,Amarok,occasion,Diesel,Manuelle,8.0,11,18181,82000
Volkswagen,Amarok,occasion,Diesel,Manuelle,7.0,9,12964,82000
Volkswagen,Amarok,occasion,Diesel,Manuelle,7.0,8,26250,77000
Volkswagen,Golf 7,occasion,Essence,Manuelle,5.0,7,23285,50000
Volkswagen,Golf,occasion,Diesel,Automatique,7.0,6,19447,105000
FAW,Besturn X40,occasion,Essence,Automatique,6.0,3,13000,60000
Volkswagen,Bora,occasion,Essence,Automatique,6.0,1,2500,65000
Volkswagen,Bora,occasion,Essence,Manuelle,7.0,25,4667,20000
Volkswagen,Bora,occasion,Diesel,Manuelle,7.0,22,5611,16000
Volkswagen,Bora,occasion,Diesel,Manuelle,7.0,22,5611,14000
Volkswagen,Bora,occasion,Diesel,Manuelle,7.0,21,9666,30000
Volkswagen,Bora,occasion,Diesel,Manuelle,7.0,18,23444,16800
Volkswagen,Caddy,occasion,Diesel,Manuelle,8.0,19,14736,17500
Volkswagen,Caddy,occasion,Diesel,Manuelle,4.0,17,6863,16000
Volkswagen,Caddy,occasion,Diesel,Manuelle,7.0,16,7292,22000
Volkswagen,Caddy,occasion,Diesel,Manuelle,8.0,14,8334,15500
Volkswagen,Caddy,occasion,Diesel,Manuelle,8.0,14,8334,17000
Volkswagen,Caddy,occasion,Diesel,Manuelle,5.0,12,25000,24200
Volkswagen,Caddy,occasion,Diesel,Manuelle,7.0,12,17666,30000
Volkswagen,Caddy,occasion,Diesel,Manuelle,5.0,12,19833,26000
Volkswagen,Caddy,occasion,Diesel,Manuelle,5.0,9,12964,29500
Volkswagen,Caddy,occasion,Diesel,Manuelle,7.0,9,21666,35000
Volkswagen,Caddy,occasion,Diesel,Manuelle,6.0,9,22169,30000
Volkswagen,Caddy,occasion,Diesel,Manuelle,6.0,7,16669,36000
Volkswagen,Caddy,occasion,Diesel,Manuelle,7.0,6,23333,45500
Volkswagen,Caddy,occasion,Diesel,Manuelle,5.0,4,25250,123000
Volkswagen,Caddy,occasion,Diesel,Manuelle,5.0,4,25250,52500
Volkswagen,Caravelle,occasion,Diesel,Manuelle,7.0,11,37290,40000
Volkswagen,Coccinelle,occasion,Essence,Manuelle,8.0,24,9000,20000
Volkswagen,Combi,occasion,Essence,Manuelle,7.0,6,19447,36500
Volkswagen,Crafter Combi,occasion,Diesel,Manuelle,7.0,9,37222,31000
Volkswagen,Eos,occasion,Essence,Automatique,12.0,14,9642,42000
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,19,14473,35000
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,19,14473,35000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,14,19785,42500
Volkswagen,Golf,occasion,Essence,Manuelle,7.0,14,18714,34000
Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,14,20714,38800
Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,12,9723,36000
Volkswagen,Golf,occasion,Diesel,Automatique,5.0,11,23636,53000
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,10,21500,123000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,10,17900,44900
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,5,15800,75000
Volkswagen,Golf,occasion,Essence,Automatique,5.0,5,24600,64800
Volkswagen,Golf,occasion,Essence,Automatique,8.0,4,10500,116000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,4,22500,96000
Volkswagen,Golf,occasion,Hybride,Automatique,8.0,4,10250,120000
Volkswagen,Golf,occasion,Essence,Manuelle,8.0,4,25000,85000
Volkswagen,Golf,occasion,Essence,Automatique,5.0,4,10000,12000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,3,16666,87000
Volkswagen,Golf,occasion,Essence,Manuelle,6.0,3,38894,92000
Volkswagen,Golf,occasion,Hybride,Automatique,7.0,1,9000,127000
Volkswagen,Golf,occasion,Essence,Manuelle,6.0,40,2917,5500
Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,40,12500,6000
Volkswagen,Golf,occasion,Diesel,Manuelle,4.0,37,8370,11500
Volkswagen,Golf,occasion,Diesel,Manuelle,4.0,36,3241,5000
Volkswagen,Golf,occasion,Essence,Manuelle,9.0,32,3646,8500
Volkswagen,Golf,occasion,Essence,Manuelle,7.0,30,3889,14000
Volkswagen,Golf,occasion,Essence,Manuelle,6.0,30,3889,13000
Volkswagen,Golf,occasion,Essence,Manuelle,6.0,25,12000,20500
Volkswagen,Golf,occasion,Essence,Manuelle,6.0,25,10000,20000
Volkswagen,Golf,occasion,Essence,Manuelle,7.0,25,4667,21000
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,24,20416,21000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,24,4861,23500
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,24,4861,19500
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,24,4861,12500
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,24,4861,21000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,24,4861,18500
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,23,15217,24000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,23,18695,19000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,22,15454,24000
Volkswagen,Golf,occasion,Essence,Automatique,7.0,21,5556,32000
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,20,5834,27000
Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,20,14000,26500
Volkswagen,Golf,occasion,Essence,Manuelle,7.0,20,11150,23000
Volkswagen,Golf,occasion,Essence,Automatique,7.0,19,10342,32500
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,19,12315,25500
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,18,15088,100000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,17,6863,27000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,16,19250,34000
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,16,13875,32000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,16,11875,33000
Volkswagen,Golf,occasion,Essence,Manuelle,6.0,16,8000,38000
Volkswagen,Golf,occasion,Essence,Automatique,7.0,16,13687,33000
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,16,10625,31000
Volkswagen,Golf,occasion,Essence,Manuelle,7.0,15,9733,27000
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,15,7778,39000
Volkswagen,Golf,occasion,Essence,Automatique,7.0,15,13100,29800
Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,14,17857,42000
Volkswagen,Golf,occasion,Essence,Manuelle,6.0,14,8334,39000
Volkswagen,Golf,occasion,Essence,Automatique,7.0,14,12285,43000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,14,8334,40500
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,14,12142,45000
Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,14,16785,42000
Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,14,15928,43000
Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,14,20714,38800
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,14,16000,40000
Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,14,11571,39000
Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,13,14461,41000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,13,15900,37000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,13,8975,47000
Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,13,23846,36000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,13,8975,42000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,13,13615,39000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,13,9923,38500
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,12,14000,45000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,12,23083,39900
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,12,14166,43000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,12,15375,42000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,12,17083,44000
Volkswagen,Golf,occasion,Diesel,Automatique,5.0,12,9723,38000
Volkswagen,Golf,occasion,Essence,Manuelle,6.0,12,10000,40500
Volkswagen,Golf,occasion,Diesel,Automatique,5.0,12,9723,42000
Volkswagen,Golf,occasion,Essence,Automatique,5.0,11,11272,47500
Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,11,10607,38500
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,11,18181,49000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,11,13236,43000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,11,20000,48000
Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,11,10607,45000
Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,11,10607,64000
Volkswagen,Golf,occasion,Essence,Manuelle,7.0,11,10607,48000
Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,11,23335,57000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,10,12500,54000
Volkswagen,Golf,occasion,Essence,Manuelle,6.0,10,11668,59000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,10,11668,62000
Volkswagen,Golf,occasion,Essence,Automatique,6.0,10,22900,50000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,10,17799,44500
Volkswagen,Golf,occasion,Essence,Automatique,6.0,10,15900,60000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,10,17500,52000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,10,15900,48000
Volkswagen,Golf,occasion,Diesel,Manuelle,5.0,10,21200,59500
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,9,12964,55000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,9,5555,60000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,9,24333,47000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,9,22222,57000
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,9,17222,55000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,9,12964,56000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,9,16666,55000
Volkswagen,Golf,occasion,Essence,Automatique,5.0,8,14585,56000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,8,16250,58000
Volkswagen,Golf,occasion,Essence,Manuelle,6.0,7,16669,50000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,7,20996,59000
Volkswagen,Golf,occasion,Essence,Manuelle,6.0,6,22500,64000
Volkswagen,Golf,occasion,Essence,Automatique,6.0,6,20833,65000
Volkswagen,Golf,occasion,Essence,Automatique,6.0,6,19447,68000
Volkswagen,Golf,occasion,Essence,Manuelle,6.0,6,21666,83000
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,6,14166,84500
Volkswagen,Golf,occasion,Essence,Manuelle,6.0,6,19447,72000
Volkswagen,Golf,occasion,Essence,Manuelle,4.0,5,24000,68000
Volkswagen,Golf,occasion,Essence,Automatique,7.0,5,23336,70000
Volkswagen,Golf,occasion,Essence,Manuelle,7.0,5,16800,74500
Volkswagen,Golf,occasion,Essence,Automatique,6.0,5,23336,71000
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,5,32800,64000
Volkswagen,Golf,occasion,Essence,Automatique,5.0,5,23336,68000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,5,13000,70000
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,5,28000,68500
Volkswagen,Golf,occasion,Essence,Automatique,6.0,5,24000,68000
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,5,19600,62000
Volkswagen,Golf,occasion,Essence,Automatique,5.0,5,30000,64000
Volkswagen,Golf,occasion,Hybride,Manuelle,6.0,5,22400,72500
Volkswagen,Golf,occasion,Essence,Manuelle,6.0,5,8000,123456
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,5,19000,44500
Volkswagen,Golf,occasion,Essence,Automatique,7.0,5,21600,64000
Volkswagen,Golf,occasion,Essence,Automatique,6.0,4,32500,67500
Volkswagen,Golf,occasion,Essence,Manuelle,7.0,4,2750,125000
Volkswagen,Golf,occasion,Essence,Automatique,8.0,4,45000,85500
Volkswagen,Golf,occasion,Essence,Manuelle,5.0,4,17250,111000
Volkswagen,Golf,occasion,Essence,Automatique,6.0,4,17500,69000
Volkswagen,Golf,occasion,Diesel,Automatique,5.0,4,29170,89000
Volkswagen,Golf,occasion,Essence,Manuelle,8.0,4,10250,118000
Volkswagen,Golf,occasion,Essence,Manuelle,8.0,4,17500,119000
Volkswagen,Golf,occasion,Diesel,Automatique,6.0,4,37500,99000
Volkswagen,Golf,occasion,Essence,Manuelle,9.0,4,2250,82000
Volkswagen,Golf,occasion,Essence,Manuelle,7.0,3,38894,96000
Volkswagen,Golf,occasion,Electrique,Automatique,8.0,3,20000,135000
Volkswagen,Golf,occasion,Essence,Manuelle,6.0,3,6666,110000
Volkswagen,Golf,occasion,Hybride,Automatique,8.0,3,38894,114500
Volkswagen,Golf,occasion,Hybride,Automatique,6.0,3,22666,94000
Volkswagen,Golf,occasion,Essence,Automatique,8.0,3,24000,110000
Volkswagen,Golf,occasion,Essence,Manuelle,6.0,3,38894,88000
Volkswagen,Golf,occasion,Essence,Manuelle,6.0,3,23000,86000
Volkswagen,Golf,occasion,Diesel,Manuelle,6.0,2,45000,70000
Volkswagen,Golf,occasion,Essence,Manuelle,6.0,2,30000,95000
Volkswagen,Golf,occasion,Electrique,Automatique,4.0,2,10000,77000
Volkswagen,Golf,occasion,Hybride,Automatique,6.0,1,12000,105000
Volkswagen,Jetta,occasion,Essence,Manuelle,8.0,11,15454,40000
Volkswagen,Jetta,occasion,Essence,Automatique,9.0,9,6666,64000
Volkswagen,Jetta,occasion,Diesel,Manuelle,7.0,34,3431,6500
Volkswagen,Jetta,occasion,Diesel,Manuelle,6.0,16,7292,31900
Volkswagen,Jetta,occasion,Diesel,Manuelle,6.0,14,15071,33000
Volkswagen,Jetta,occasion,Essence,Manuelle,7.0,14,10714,32000
Volkswagen,Jetta,occasion,Diesel,Automatique,5.0,13,8923,38000
Volkswagen,Jetta,occasion,Essence,Manuelle,8.0,11,17272,123456
Volkswagen,Jetta,occasion,Essence,Manuelle,6.0,11,10607,45000
Volkswagen,Jetta,occasion,Essence,Manuelle,8.0,11,12727,49000
Volkswagen,Jetta,occasion,Diesel,Manuelle,7.0,10,25800,45000
Volkswagen,Jetta,occasion,Essence,Manuelle,7.0,8,14585,45000
Volkswagen,Jetta,occasion,Essence,Manuelle,7.0,8,25000,45000
Volkswagen,Jetta,occasion,Essence,Manuelle,7.0,8,27375,53000
Volkswagen,Jetta,occasion,Essence,Manuelle,7.0,6,28500,58900
Volkswagen,Jetta,occasion,Essence,Automatique,7.0,3,6666,108000
